album_name,listeners,playcount,total_tracks,avg_duration_sec,raw_tags,tag_instrumental,tag_orchestral,tag_electronic,tag_ambient,tag_dark,tag_acoustic,tag_epic,tag_relaxing,n_tags,title,metascore,genres,releaseDate,release_year,score_category,is_high_score,log_listeners
Welcome to Noxus (Original Soundtrack from League of Legends),35547,256341,22.0,154.8,,0,0,0,0,0,0,0,0,0,Planet Puzzle League,86.0,Matching Puzzle,2007-06-04,2007.0,Great (80-89),0,10.478639174858365
ARC Raiders (Original Video Game Soundtrack),12655,234891,,,,0,0,0,0,0,0,0,0,0,ARC Raiders,86.0,Third Person Shooter,2025-10-30,2025.0,Great (80-89),0,9.445886690007436
Star Wars: The Phantom Menace (Original Motion Picture Soundtrack),242384,1838647,17.0,263.4,soundtrack|star wars|instrumental|epic|classical,1,1,0,0,0,0,1,0,5,Star Wars Pinball,86.0,Pinball,2019-09-13,2019.0,Great (80-89),0,12.398282650074458
Devil May Cry 5 Original Soundtrack,148464,3587721,7.0,157.7,soundtrack|bang bang bang|industrial rock|drum and bass|instrumental,1,0,0,0,0,0,0,0,5,DmC: Devil May Cry,86.0,Linear Action Adventure,2013-01-15,2013.0,Great (80-89),0,11.908104519209893
Dino Crisis 2 Original Soundtrack,4559,40058,50.0,77.1,video game music|soundtrack|japanese|game|electronic,0,0,1,0,0,0,0,0,5,Dino Crisis 2,86.0,Survival,2000-09-29,2000.0,Great (80-89),0,8.425077902508432
Animal Crossing - Wild World Original Soundtrack,466,41118,,,,0,0,0,0,0,0,0,0,0,Animal Crossing: Wild World,86.0,Virtual Life,2005-12-05,2005.0,Great (80-89),0,6.1463292576688975
Star Wars: The Force Awakens (Original Motion Picture Soundtrack),144652,2032485,23.0,198.0,soundtrack|film score|star wars|john williams|classical,0,1,0,0,0,0,0,0,5,Star Trek: Voyager Elite Force,86.0,FPS,2000-09-20,2000.0,Great (80-89),0,11.882093049905773
TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),317827,6484878,31.0,160.3,electronic|soundtrack|instrumental|ambient|electronica,1,0,1,1,0,0,0,0,5,Nioh 2: The Complete Edition,86.0,Action RPG,2021-02-05,2021.0,Great (80-89),0,12.669265634930543
Medal of Honor: Underground (Original Soundtrack),874,17157,18.0,205.3,,0,0,0,0,0,0,0,0,0,Medal of Honor Underground,86.0,FPS,2000-10-23,2000.0,Great (80-89),0,6.774223886357614
We Love Katamari Original Soundtrack,28,488,,,,0,0,0,0,0,0,0,0,0,We Love Katamari,86.0,Action Adventure,2005-09-20,2005.0,Great (80-89),0,3.367295829986474
Grapple Dogs: Cosmic Canines OST,5,144,,,,0,0,0,0,0,0,0,0,0,Grapple Dogs: Cosmic Canines,86.0,2D Platformer,2024-09-12,2024.0,Great (80-89),0,1.791759469228055
Professor Layton And The Unwound Future (Original Soundtrack),555,8593,28.0,136.8,,0,0,0,0,0,0,0,0,0,Professor Layton and the Unwound Future,86.0,Point-and-Click,2010-09-12,2010.0,Great (80-89),0,6.320768294250582
Sly Cooper & The Thievius Raccoonus Soundtrack,19,1135,,,,0,0,0,0,0,0,0,0,0,Sly Cooper and the Thievius Raccoonus,86.0,3D Platformer,2002-09-24,2002.0,Great (80-89),0,2.995732273553991
IL-2 Sturmovik Music from the Original Soundtrack,34,1260,,,,0,0,0,0,0,0,0,0,0,IL-2 Sturmovik: Forgotten Battles,86.0,Aircraft Combat Sim,2003-03-02,2003.0,Great (80-89),0,3.5553480614894135
STAR OCEAN THE SECOND STORY R ORIGINAL SOUNDTRACK (Preview Version),471,2631,,,,0,0,0,0,0,0,0,0,0,Star Ocean: The Second Story R,86.0,JRPG,2023-11-02,2023.0,Great (80-89),0,6.156978985585555
Pro Evolution Soccer 2008 - Original Soundtrack,4,27,,,,0,0,0,0,0,0,0,0,0,Worldwide Soccer Manager 2008,86.0,Soccer Management,2007-10-23,2007.0,Great (80-89),0,1.6094379124341003
Silent Hill f Original Soundtrack,15,248,,,,0,0,0,0,0,0,0,0,0,Silent Hill f,86.0,Survival,2025-09-25,2025.0,Great (80-89),0,2.772588722239781
Hrot (Original Game Soundtrack),133,3062,18.0,228.8,,0,0,0,0,0,0,0,0,0,HROT,86.0,FPS,2023-05-16,2023.0,Great (80-89),0,4.897839799950911
Hannah Montana 2 (Original Soundtrack),241456,2157958,10.0,210.4,hannah montana|pop|disney|miley cyrus|teen pop,0,0,0,0,0,0,0,0,5,Dance Central 2,86.0,Dancing,2011-10-25,2011.0,Great (80-89),0,12.394446682391072
Retro Evolved,1018,4645,,,,0,0,0,0,0,0,0,0,0,Geometry Wars: Retro Evolved,86.0,Top-Down Shoot-'Em-Up,2005-11-22,2005.0,Great (80-89),0,6.926577033222725
DEVOTION Original Soundtrack,26,166,,,,0,0,0,0,0,0,0,0,0,Devotion,86.0,Survival,2019-02-19,2019.0,Great (80-89),0,3.295836866004329
Sonic Mania Original Soundtrack,386,41600,16.0,133.9,video game music|portuguese|electronic|soundtrack|video games,0,0,1,0,0,0,0,0,5,Sonic Mania,86.0,2D Platformer,2017-08-15,2017.0,Great (80-89),0,5.958424693029782
The Legend of Zelda: Four Swords Adventures [Original Soundtrack],43,1938,,,,0,0,0,0,0,0,0,0,0,The Legend of Zelda: Four Swords Adventures,86.0,Action Adventure,2004-06-07,2004.0,Great (80-89),0,3.784189633918261
"Warhammer 40,000: Darktide (Original Soundtrack)",44048,1239691,48.0,149.5,,0,0,0,0,0,0,0,0,0,Total War: WARHAMMER III,86.0,Real-Time Tactics,2022-02-17,2022.0,Great (80-89),0,10.693057929631047
ENGAGE LINKS GM Original Soundtrack,8,552,,,,0,0,0,0,0,0,0,0,0,Links 2001,86.0,Golf Sim,2000-10-24,2000.0,Great (80-89),0,2.1972245773362196
Ori and the Blind Forest (Original Soundtrack),163415,3612974,32.0,166.4,soundtracks|video games|soundtrack|video game music|ori,0,0,1,0,0,0,0,0,5,Sons of the Forest,86.0,Survival,2024-02-22,2024.0,Great (80-89),0,12.004054375830913
Bastion Original Soundtrack,146699,5980281,22.0,164.5,soundtrack|trip-hop|2011|acoustic|video game music,0,0,1,0,0,1,0,0,5,Bastion,86.0,Action RPG,2011-07-20,2011.0,Great (80-89),0,11.896144964131073
You're Under Arrest Full Throttle Original Soundtrack 1,61,4002,,,,0,0,0,0,0,0,0,0,0,Full Throttle,86.0,Point-and-Click,1995-04-30,1995.0,Great (80-89),0,4.127134385045092
Hairspray Live! Original Soundtrack of the NBC Television Event,50253,563642,20.0,143.3,musical,0,0,0,0,0,0,0,0,1,NBA Live 2004,86.0,Basketball Sim,2003-10-14,2003.0,Great (80-89),0,10.824845424743302
All Night (BTS World Original Soundtrack) (Pt. 3),141751,1394160,,,,0,0,0,0,0,0,0,0,0,Fight Night Round 3,86.0,Combat Sport,2006-02-20,2006.0,Great (80-89),0,11.861834330837905
Tales of Symphonia Original Soundtrack,962,11185,,,,0,0,0,0,0,0,0,0,0,Tales of Symphonia,86.0,Action RPG,2004-07-13,2004.0,Great (80-89),0,6.870053411798126
Unreal Tournament 2003 Original Soundtrack,3,88,,,,0,0,0,0,0,0,0,0,0,Unreal Tournament 2003,86.0,FPS,2002-09-30,2002.0,Great (80-89),0,1.3862943611198906
Everquest (Original Soundtrack),1406,20961,,,,0,0,0,0,0,0,0,0,0,EverQuest: The Ruins of Kunark,86.0,MMORPG,2000-03-31,2000.0,Great (80-89),0,7.249215057114389
Fight Night Champion Original Soundtrack,5,18,,,,0,0,0,0,0,0,0,0,0,Fight Night Champion,86.0,Combat Sport,2011-03-01,2011.0,Great (80-89),0,1.791759469228055
Katamari Damacy (Original Soundtrack) -Katamari Fortissimo Damacy,35742,739713,,,soundtrack|japanese|j-pop|2004|video game,0,0,0,0,0,0,0,0,5,Katamari Damacy,86.0,Action Adventure,2004-09-21,2004.0,Great (80-89),0,10.484109724754205
Age of Wonders 4 (Original Game Soundtrack),1520,18712,,,,0,0,0,0,0,0,0,0,0,Age of Wonders II: The Wizard's Throne,86.0,Turn-Based Strategy,2002-06-12,2002.0,Great (80-89),0,7.327123292259293
The Lord of the Rings Online (10th Anniversary Commemorative Soundtrack),53193,349158,26.0,166.7,tolkien|lord of the rings|jrr tolkien|hobbit radio|video game music,0,0,1,0,0,0,0,0,5,The Lord of the Rings Online: Shadows of Angmar,86.0,MMORPG,2007-04-24,2007.0,Great (80-89),0,10.881700887014485
Sea Of Stars: Throes of the Watchmaker (Original Soundtrack),353,3671,47.0,135.3,,0,0,0,0,0,0,0,0,0,Sea of Stars: Throes of the Watchmaker,86.0,JRPG,2025-05-20,2025.0,Great (80-89),0,5.869296913133774
Grand Theft Auto Vice City OST (Greatest Hits),60964,329894,18.0,257.4,80s|pop|new wave|rock|progressive rock,0,0,0,0,0,0,0,0,5,Grand Theft Auto: Vice City Stories,86.0,Open-World Action,2006-10-31,2006.0,Great (80-89),0,11.018055207994365
Indiana Jones and the Great Circle (Original Video Game Soundtrack),1650,19979,37.0,189.4,,0,0,0,0,0,0,0,0,0,Indiana Jones and the Great Circle,86.0,Action Adventure,2024-12-09,2024.0,Great (80-89),0,7.409136443920128
Tom Clancy's Siege (Original Game Soundtrack),17053,139366,,,soundtrack|video game soundtrack|videogame soundtrack,0,1,0,0,0,0,0,0,3,Tom Clancy's Rainbow Six 3,86.0,Tactical FPS,2003-11-12,2003.0,Great (80-89),0,9.744140059301994
Pony Island Original Soundtrack,22,638,,,,0,0,0,0,0,0,0,0,0,Pony Island,86.0,Adventure,2016-01-04,2016.0,Great (80-89),0,3.1354942159291497
The Original Soundtrack,766879,7593247,7.0,274.1,70s|soft rock|classic rock|pop|rock,0,0,0,0,0,0,0,1,5,Desperados III,86.0,Real-Time Tactics,2020-06-16,2020.0,Great (80-89),0,13.550085614393458
Tales from Space: Mutant Blobs Attack (Original Soundtrack),36,1205,16.0,,,0,0,0,0,0,0,0,0,0,Tales From Space: Mutant Blobs Attack,86.0,2D Platformer,2012-02-21,2012.0,Great (80-89),0,3.6109179126442243
Tom Clancy's Ghost Recon Wildlands (Original Game Soundtrack),6078,91260,36.0,167.7,soundtrack|video game soundtrack|videogame soundtrack|singer-songwriter|folk,0,1,0,0,0,1,0,0,5,Tom Clancy's Ghost Recon Advanced Warfighter 2,86.0,Tactical FPS,2007-03-06,2007.0,Great (80-89),0,8.712595487748722
The Rocky Horror Picture Show - Original Soundtrack,295900,5429342,16.0,190.8,soundtrack|musical|rocky horror picture show|rock|rock n roll,0,0,0,0,0,0,0,0,5,MLB The Show 19,86.0,Baseball Sim,2019-03-26,2019.0,Great (80-89),0,12.597780217902699
Max Payne 3 Original Soundtrack,108,828,,,,0,0,0,0,0,0,0,0,0,Max Payne 3,86.0,Third Person Shooter,2012-05-15,2012.0,Great (80-89),0,4.6913478822291435
Warhammer Age of Sigmar: Realms of Ruin (Original Soundtrack),135,3156,,,,0,0,0,0,0,0,0,0,0,Warhammer Online: Age of Reckoning,86.0,MMORPG,2008-09-16,2008.0,Great (80-89),0,4.912654885736052
RESIDENT EVIL 7 biohazard Original Soundtrack,53430,732840,,,,0,0,0,0,0,0,0,0,0,Resident Evil 7: biohazard,86.0,Survival,2017-01-24,2017.0,Great (80-89),0,10.886146380853784
ITAEWON CLASS (Original Television Soundtrack) Pt. 12,406141,45107550,2.0,215.0,2020|doramas,0,0,0,0,0,0,0,0,2,NHL 12,86.0,Hockey Sim,2011-09-13,2011.0,Great (80-89),0,12.914458131128885
Rise of the Tomb Raider (Original Soundtrack),158,10103,,,,0,0,0,0,0,0,0,0,0,Rise of the Tomb Raider,86.0,Linear Action Adventure,2015-11-10,2015.0,Great (80-89),0,5.0689042022202315
Chants Of Sennaar (Original Soundtrack),2580,36416,15.0,157.2,,0,0,0,0,0,0,0,0,0,Chants of Sennaar,86.0,Adventure,2023-09-05,2023.0,Great (80-89),0,7.855932199718614
BATTLEGROUNDS MUSIC PROJECT (Original Soundtrack),26,82,8.0,,,0,0,0,0,0,0,0,0,0,PlayerUnknown's Battlegrounds,86.0,Tactical Third Person Shooter,2017-12-21,2017.0,Great (80-89),0,3.295836866004329
Advance Wars - Days of Ruin Original Soundtrack,42,1473,,,,0,0,0,0,0,0,0,0,0,Advance Wars: Days of Ruin,86.0,Turn-Based Tactics,2008-01-21,2008.0,Great (80-89),0,3.7612001156935624
Return to Monkey Island (Original Video Game Soundtrack),5457,36992,,,,0,0,0,0,0,0,0,0,0,Escape from Monkey Island,86.0,Third-Person Adventure,2000-11-08,2000.0,Great (80-89),0,8.604837701268284
Monster Train Original Soundtrack,31,1414,27.0,160.6,metal|rock|guitar|ambient|video game music,0,0,1,1,0,0,0,0,5,Monster Train,86.0,Card Battle,2020-05-21,2020.0,Great (80-89),0,3.4657359027997265
Europa Universalis V (Original Game Soundtrack),3144,82299,26.0,249.2,,0,0,0,0,0,0,0,0,0,Europa Universalis,86.0,Strategy,2001-02-02,2001.0,Great (80-89),0,8.05356916913454
Deltarune original soundtrack,11,716,,,,0,0,0,0,0,0,0,0,0,DELTARUNE,86.0,JRPG,2025-06-05,2025.0,Great (80-89),0,2.4849066497880004
FINAL FANTASY XIV: Heavensward (Original Soundtrack),2,29,,,,0,0,0,0,0,0,0,0,0,Final Fantasy XIV: Heavensward,86.0,MMORPG,2015-06-23,2015.0,Great (80-89),0,1.0986122886681098
IL-2 Sturmovik Music from the Original Soundtrack,34,1260,,,,0,0,0,0,0,0,0,0,0,IL-2 Sturmovik: 1946,86.0,Aircraft Combat Sim,2007-03-13,2007.0,Great (80-89),0,3.5553480614894135
SteamWorld Heist II (Original Game Soundtrack),52,7943,28.0,104.0,,0,0,0,0,0,0,0,0,0,SteamWorld Heist,86.0,Turn-Based Strategy,2015-12-10,2015.0,Great (80-89),0,3.970291913552122
Wildermyth (Original Soundtrack),56,2379,34.0,175.0,,0,0,0,0,0,0,0,0,0,Wildermyth,86.0,Turn-Based Tactics,2021-06-15,2021.0,Great (80-89),0,4.04305126783455
A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,29846,815251,119.0,209.2,video game music|japanese|rock|soundtrack|final fantasy,0,0,1,0,0,0,0,0,5,Final Fantasy XIV Online: A Realm Reborn,86.0,MMORPG,2014-04-14,2014.0,Great (80-89),0,10.30383961125747
Luigi's Mansion 3 Original Soundtrack,36,6892,,,,0,0,0,0,0,0,0,0,0,Luigi's Mansion 3,86.0,Action Adventure,2019-10-31,2019.0,Great (80-89),0,3.6109179126442243
XCOM: Enemy Unknown (Original Soundtrack),11,468,,,,0,0,0,0,0,0,0,0,0,XCOM: Enemy Within Expansion,86.0,Turn-Based Tactics,2013-11-11,2013.0,Great (80-89),0,2.4849066497880004
Luigi's Mansion: Dark Moon Soundtrack,25,744,,,,0,0,0,0,0,0,0,0,0,Luigi's Mansion: Dark Moon,86.0,Action Adventure,2013-03-24,2013.0,Great (80-89),0,3.258096538021482
Persona 3 Reload Original Soundtrack,309653,12700814,62.0,155.1,,0,0,0,0,0,0,0,0,0,Dance Central 3,86.0,Dancing,2012-10-16,2012.0,Great (80-89),0,12.643210824093204
ARMORED CORE VI FIRES OF RUBICON ORIGINAL SOUNDTRACK,222,25135,47.0,156.8,ambient|soundtrack|video game music|score,0,0,1,1,0,0,0,0,4,Armored Core VI: Fires of Rubicon,86.0,Vehicle Combat Sim,2023-08-25,2023.0,Great (80-89),0,5.407171771460119
Battlefield 3 (Original Soundtrack),18028,180078,,,,0,0,0,0,0,0,0,0,0,Battlefield 3: Back to Karkand,86.0,Tactical FPS,2011-12-13,2011.0,Great (80-89),0,9.7997368515422
Dragon's Dogma 2 Original Soundtrack,2064,23322,87.0,137.2,,0,0,0,0,0,0,0,0,0,Dragon's Dogma 2,86.0,Action RPG,2024-03-22,2024.0,Great (80-89),0,7.632885505395133
F-Zero - Maximum Velocity Original Soundtrack,36,817,,,japanese|video game music|f-zero,0,0,1,0,0,0,0,0,3,F-Zero: Maximum Velocity,86.0,Future Racing,2001-06-12,2001.0,Great (80-89),0,3.6109179126442243
Turok 2: Seeds of Evil Original Soundtrack (N64),7,480,,,,0,0,0,0,0,0,0,0,0,Turok 2: Seeds of Evil,86.0,FPS,1998-12-10,1998.0,Great (80-89),0,2.0794415416798357
Code: Realize ~Guardian of Rebirth~,2,39,,,,0,0,0,0,0,0,0,0,0,Code:Realize - Guardian of Rebirth,86.0,Visual Novel,2015-10-20,2015.0,Great (80-89),0,1.0986122886681098
Heroes of the Storm (Original Soundtrack),76,639,,,,0,0,0,0,0,0,0,0,0,Heroes of the Storm,86.0,MOBA,2015-06-02,2015.0,Great (80-89),0,4.343805421853684
Destiny: The Taken King (Original Soundtrack),16530,411777,,,,0,0,0,0,0,0,0,0,0,Destiny: The Taken King,86.0,FPS,2015-09-15,2015.0,Great (80-89),0,9.712992685053011
Returnal (Original Soundtrack),4379,77381,9.0,174.0,ambient|soundtrack|electronic|drone|score,0,0,1,1,0,0,0,0,5,Returnal,86.0,Third Person Shooter,2021-04-30,2021.0,Great (80-89),0,8.384804003370492
Dragon Quest XI S: Echoes of an Elusive Age Complete Soundtrack,131,10653,,,,0,0,0,0,0,0,0,0,0,Dragon Quest XI: Echoes of an Elusive Age,86.0,JRPG,2018-09-04,2018.0,Great (80-89),0,4.882801922586371
Sun Chaser's Path（Original Game Soundtrack）,6508,119586,26.0,115.0,,0,0,0,0,0,0,0,0,0,Path of Exile,86.0,Action RPG,2013-10-23,2013.0,Great (80-89),0,8.780941113572387
Braid Anniversary Edition Original Soundtrack,2,399,,,,0,0,0,0,0,0,0,0,0,Braid Anniversary Edition,86.0,2D Platformer,2024-05-14,2024.0,Great (80-89),0,1.0986122886681098
Assault Android Cactus (Original Soundtrack),31,2742,,,,0,0,0,0,0,0,0,0,0,Assault Android Cactus+,86.0,Top-Down Shoot-'Em-Up,2019-03-08,2019.0,Great (80-89),0,3.4657359027997265
Humanity (Original Soundtrack),925,14430,26.0,291.0,,0,0,0,0,0,0,0,0,0,Humanity,86.0,Action Puzzle,2023-05-16,2023.0,Great (80-89),0,6.8308742346461795
Astral Ascent Original Soundtrack,3,83,,,,0,0,0,0,0,0,0,0,0,Astral Ascent,86.0,2D Platformer,2023-11-14,2023.0,Great (80-89),0,1.3862943611198906
ENDER LILIES: Quietus of the Knights Original Soundtrack,46169,1424431,50.0,182.6,,0,0,0,0,0,0,0,0,0,ENDER LILIES: Quietus of the Knights,86.0,Metroidvania,2021-06-22,2021.0,Great (80-89),0,10.740085515501034
College Football: Fight Songs (Original Soundtrack),5700,106222,168.0,58.2,,0,0,0,0,0,0,0,0,0,Football Manager 2019,86.0,Soccer Management,2018-11-02,2018.0,Great (80-89),0,8.648396877031582
Sumire - Original Soundtrack,91,1193,31.0,,,0,0,0,0,0,0,0,0,0,Sumire,86.0,Adventure,2021-05-27,2021.0,Great (80-89),0,4.5217885770490405
Xenoblade Chronicles Original Soundtrack,283,16198,,,,0,0,0,0,0,0,0,0,0,Xenoblade Chronicles,86.0,Action RPG,2015-04-10,2015.0,Great (80-89),0,5.648974238161206
Viewtiful Joe + Viewtiful Joe 2: Original Soundtrack,5,72,,,,0,0,0,0,0,0,0,0,0,Viewtiful Joe 2,86.0,2D Beat-'Em-Up,2004-11-18,2004.0,Great (80-89),0,1.791759469228055
Fire Emblem Fates Original Soundtrack,86,5356,,,,0,0,0,0,0,0,0,0,0,Fire Emblem Fates: Birthright,86.0,Turn-Based Tactics,2016-02-19,2016.0,Great (80-89),0,4.465908118654584
Cyberpunk 2077 Original Soundtrack,4,586,,,,0,0,0,0,0,0,0,0,0,Cyberpunk 2077,86.0,Action RPG,2020-12-10,2020.0,Great (80-89),0,1.6094379124341003
'klute' - Original Soundtrack Recording - Remastered,267194,2141985,18.0,119.8,,0,0,0,0,0,0,0,0,0,Day of the Tentacle Remastered,86.0,Point-and-Click,2016-03-21,2016.0,Great (80-89),0,12.495734007894695
SONIC HEROES Original Soundtrack (20th Anniversary Edition),52547,1191401,,,,0,0,0,0,0,0,0,0,0,Resogun: Heroes,86.0,Horizontal Shoot-'Em-Up,2014-06-24,2014.0,Great (80-89),0,10.869482316589398
Monster Hunter Generations Original Soundtrack,9,319,,,,0,0,0,0,0,0,0,0,0,Monster Hunter Generations,85.0,Action RPG,2016-07-15,2016.0,Great (80-89),0,2.302585092994046
The Original Soundtrack,766879,7593247,7.0,274.1,70s|soft rock|classic rock|pop|rock,0,0,0,0,0,0,0,1,5,Allegiance,86.0,Space Combat Sim,2000-03-31,2000.0,Great (80-89),0,13.550085614393458
THE LEGEND OF ZELDA: Twilight Princess HD ORIGINAL SOUNDTRACK,242,12397,,,,0,0,0,0,0,0,0,0,0,The Legend of Zelda: Twilight Princess HD,86.0,Open-World Action,2016-03-04,2016.0,Great (80-89),0,5.493061443340548
Shantae: Risky's Revenge Original Soundtrack,435,17689,30.0,121.0,video game music|soundtrack|chiptune|title is imperative|shantae,0,0,1,0,0,0,0,0,5,Shantae: Risky's Revenge,85.0,Metroidvania,2010-10-04,2010.0,Great (80-89),0,6.077642243349034
Tetris Effect (Original Soundtrack),27893,697133,40.0,253.9,soundtrack|video game soundtrack|videogame soundtrack,0,1,0,0,0,0,0,0,3,Tetris Party,86.0,Stacking Puzzle,2008-10-20,2008.0,Great (80-89),0,10.23616689091864
Castlevania: Portrait of Ruin Original Soundtrack,41,1637,74.0,127.2,video game music|soundtrack|japanese|composer|classical,0,1,1,0,0,0,0,0,5,Castlevania: Portrait of Ruin,85.0,Metroidvania,2006-12-05,2006.0,Great (80-89),0,3.7376696182833684
Inscryption Original Soundtrack,686,25690,26.0,235.7,video game music|instrumental|video game|indie game|soundtrack,1,0,1,0,0,0,0,0,5,Inscryption,85.0,Card Battle,2021-10-19,2021.0,Great (80-89),0,6.532334292222349
The Talos Principle Original Soundtrack,5,71,,,,0,0,0,0,0,0,0,0,0,The Talos Principle,85.0,First-Person Adventure,2014-12-11,2014.0,Great (80-89),0,1.791759469228055
Mario + Rabbids Sparks of Hope (Original Game Soundtrack),2856,53141,,,,0,0,0,0,0,0,0,0,0,Mario + Rabbids Sparks of Hope,85.0,Turn-Based Tactics,2022-10-20,2022.0,Great (80-89),0,7.957527402230773
Risk of Rain 2 Original Soundtrack,3,10,,,,0,0,0,0,0,0,0,0,0,Risk of Rain 2,85.0,Third Person Shooter,2020-08-11,2020.0,Great (80-89),0,1.3862943611198906
Metroid: Samus Returns Original Soundtrack,31,1774,,,,0,0,0,0,0,0,0,0,0,Metroid: Samus Returns,85.0,Metroidvania,2017-09-15,2017.0,Great (80-89),0,3.4657359027997265
NHL 08 Soundtrack,14,50,,,,0,0,0,0,0,0,0,0,0,NHL 08,85.0,Hockey Sim,2007-09-12,2007.0,Great (80-89),0,2.70805020110221
World of Warcraft: The War Within Original Soundtrack,4164,65386,,,,0,0,0,0,0,0,0,0,0,World of Warcraft: The War Within,85.0,MMORPG,2024-08-26,2024.0,Great (80-89),0,8.334471554600944
Kingdom Two Crowns (Original Soundtrack),41066,756291,,,soundtrack,0,0,0,0,0,0,0,0,1,Kingdom Two Crowns,85.0,Action Adventure,2018-12-11,2018.0,Great (80-89),0,10.622960158263622
Buckshot Roulette Original Soundtrack,5,44,7.0,146.9,,0,0,0,0,0,0,0,0,0,Buckshot Roulette,85.0,Strategy,2023-12-28,2023.0,Great (80-89),0,1.791759469228055
Ni no Kuni: Wrath of the White Witch [Original Soundtrack],109,1922,,,,0,0,0,0,0,0,0,0,0,Ni no Kuni: Wrath of the White Witch,85.0,JRPG,2013-01-22,2013.0,Great (80-89),0,4.700480365792417
The Five Pennies (Original Motion Picture Soundtrack / Remastered 2004),5642,17438,,,,0,0,0,0,0,0,0,0,0,NHL 2004,85.0,Hockey Sim,2003-09-22,2003.0,Great (80-89),0,8.63817111796914
DEEP ROCK GALACTIC - ORIGINAL SOUNDTRACK,3,23,,,,0,0,0,0,0,0,0,0,0,Deep Rock Galactic,85.0,FPS,2020-05-13,2020.0,Great (80-89),0,1.3862943611198906
Tom Clancy's Siege (Original Game Soundtrack),17053,139366,,,soundtrack|video game soundtrack|videogame soundtrack,0,1,0,0,0,0,0,0,3,Tom Clancy's Rainbow Six,85.0,Tactical FPS,1998-08-21,1998.0,Great (80-89),0,9.744140059301994
Jirisan (Original Television Soundtrack) Pt. 4,269857,29345901,2.0,264.0,doramas,0,0,0,0,0,0,0,0,1,Falcon 4.0,85.0,Aircraft Combat Sim,1998-11-30,1998.0,Great (80-89),0,12.505651173707037
Oddworld - Abe's Oddysee Original Soundtrack,78,3758,,,,0,0,0,0,0,0,0,0,0,Oddworld: Abe's Oddysee,85.0,2D Platformer,1997-09-18,1997.0,Great (80-89),0,4.3694478524670215
Legend of Grimrock II Original Soundtrack,6,48,,,,0,0,0,0,0,0,0,0,0,Legend of Grimrock II,85.0,Western RPG,2014-10-15,2014.0,Great (80-89),0,1.9459101490553132
KINGDOM HEARTS Dream Drop Distance (Original Soundtrack),7051,145166,,,,0,0,0,0,0,0,0,0,0,Closer the Distance,85.0,Adventure,2024-08-02,2024.0,Great (80-89),0,8.861066543517762
Wasteland 3 Original Soundtrack,40,765,17.0,157.8,ambient|soundtrack|dark ambient|industrial|fallout,0,0,0,1,1,0,0,0,5,Wasteland 3,85.0,Western RPG,2020-08-28,2020.0,Great (80-89),0,3.713572066704308
StarVaders (Original Game Soundtrack),793,3653,10.0,,,0,0,0,0,0,0,0,0,0,StarVaders,85.0,Card Battle,2025-04-30,2025.0,Great (80-89),0,6.677083461247136
"Sam & Max Episode 205: What's New, Beelzebub?",41,118,,,,0,0,0,0,0,0,0,0,0,"Sam & Max Episode 205: What's New, Beelzebub?",85.0,Point-and-Click,2008-04-10,2008.0,Great (80-89),0,3.7376696182833684
Pokemon Master Quest Soundtrack,3,20,,,,0,0,0,0,0,0,0,0,0,Master Lemon: The Quest for Iceland,85.0,Adventure,2025-11-04,2025.0,Great (80-89),0,1.3862943611198906
Dragon Age Inquisition Original Soundtrack,9,938,,,,0,0,0,0,0,0,0,0,0,Dragon Age: Inquisition,85.0,Western RPG,2014-11-18,2014.0,Great (80-89),0,2.302585092994046
Daxter Original Soundtrack,27,814,,,,0,0,0,0,0,0,0,0,0,Daxter,85.0,3D Platformer,2006-03-14,2006.0,Great (80-89),0,3.332204510175204
The Rocky Horror Picture Show - Original Soundtrack,295900,5429342,16.0,190.8,soundtrack|musical|rocky horror picture show|rock|rock n roll,0,0,0,0,0,0,0,0,5,MLB 08: The Show,85.0,Baseball Sim,2008-03-04,2008.0,Great (80-89),0,12.597780217902699
Hearthstone: Heroes of Warcraft (Original Soundtrack),4,43,,,,0,0,0,0,0,0,0,0,0,Hearthstone: Heroes of Warcraft - Whispers of the Old Gods,85.0,Card Battle,2016-04-26,2016.0,Great (80-89),0,1.6094379124341003
"MC Championship, Season 2 (Original Game Soundtrack)",5894,214285,14.0,193.8,electronic|soundtrack|minecraft championships,0,0,1,0,0,0,0,0,3,Unreal Championship 2: The Liandri Conflict,85.0,FPS,2005-04-18,2005.0,Great (80-89),0,8.68185981297147
The Wolf Among Us (Original Soundtrack),4,269,,,,0,0,0,0,0,0,0,0,0,Among Us,85.0,Survival,2018-11-16,2018.0,Great (80-89),0,1.6094379124341003
Squid Game (Original Soundtrack from The Netflix Series),75721,665451,20.0,215.4,instrumental|soundtrack|composer|korean|netflix,1,0,0,0,0,0,0,0,5,Tales from the Borderlands: A Telltale Game Series,85.0,Adventure,2015-10-20,2015.0,Great (80-89),0,11.234824018075338
Hyrule Field (The Legend of Zelda: Echoes of Wisdom Original Soundtrack),12,99,1.0,102.0,,0,0,0,0,0,0,0,0,0,The Legend of Zelda: Echoes of Wisdom,85.0,Open-World Action,2024-09-26,2024.0,Great (80-89),0,2.5649493574615367
